ec:62:60'–Š‚b’bŠ’²ŠÊb‚r‚Êb‚r’¢b‚r¢Êb’’r‚‚bª‚r‚‚bj‚r’’²bj‚r‚‚‚bj‚r‚‚‚bj‚rÊº¢j
I (531195) Mesh: Mesh level: 1, Connected nodes: 5
ec:62:60:b5:8a:90,2,102,0.42,0.48,0.19,22.00,50.00,-0.839,0.000,-0.000,-0.544
ec:62:60:b7:8f:10,2,12995,0.11,0.22,0.00,22.00,50.00,0.232,-0.000,-0.000,0.973
b0:b2:1c:44:11:18,2,12990,0.12,0.59,0.46,22.00,50.00,-0.388,-0.000,-0.000,0.922
c8:2e:18:fb:25:d0,2,12991,0.23,0.00,0.11,22.00,50.00,-0.903,0.000,0.000,-0.429
ec:62:60:b5:8a:90,2,103,0.44,0.51,0.20,22.00,50.00,-0.757,-0.000,0.000,-0.654
ec:62:60:b7:8f:10,2,12996,0.12,0.22,0.39,22.00,50.00,0.096,0.000,-0.000,0.995
b0:b2:1c:44:11:18,2,12991,0.13,0.45,0.50,22.00,50.00,-0.512,0.000,0.000,0.859
c8:2e:18:fb:25:d0,2,12992,0.24,0.48,0.16,22.00,50.00,-0.835,0.000,0.000,-0.550
ec:62:60:b5:8a:90,2,104,0.42,0.52,0.16,22.00,50.00,-0.658,-0.000,0.000,-0.753
ec:62:60:b7:8f:10,2,12997,0.12,0.32,0.43,22.00,50.00,-0.043,-0.000,0.000,0.999
b0:b2:1c:44:11:18,2,12992,0.12,0.51,0.48,22.00,50.00,-0.625,0.000,0.000,0.780
c8:2e:18:fb:25:d0,2,12993,0.22,0.47,0.18,22.00,50.00,-0.751,0.000,-0.000,-0.660
ec:62:60:b5:8a:90,2,105,0.44,0.53,0.00,22.00,50.00,-0.549,0.000,0.000,-0.836
ec:62:60:b7:8f:10,2,12998,0.10,0.21,0.43,22.00,50.00,-0.180,0.000,0.000,0.984
b0:b2:1c:44:11:18,2,12993,0.08,0.57,0.50,22.00,50.00,-0.727,0.000,-0.000,0.686
c8:2e:18:fb:25:d0,2,12994,0.27,0.63,0.12,22.00,50.00,-0.653,0.000,0.000,-0.757
ec:62:60:b5:8a:90,2,106,0.42,0.51,0.18,22.00,50.00,-0.427,-0.000,0.000,-0.904
ec:62:60:b7:8f:10,2,12999,0.09,0.21,0.47,22.00,50.00,-0.315,-0.000,-0.000,0.949
b0:b2:1c:44:11:18,2,12994,0.10,0.52,0.52,22.00,50.00,-0.815,0.000,0.000,0.579
c8:2e:18:fb:25:d0,2,12995,0.24,0.48,0.16,22.00,50.00,-0.542,-0.000,-0.000,-0.840
ec:62:60:b5:8a:90,2,107,0.44,0.51,0.00,22.00,50.00,-0.299,-0.000,-0.000,-0.954
ec:62:60:b7:8f:10,2,13000,0.09,0.36,0.00,22.00,50.00,-0.443,0.000,0.000,0.897
b0:b2:1c:44:11:18,2,12995,0.11,0.62,0.48,22.00,50.00,-0.887,-0.000,-0.000,0.461
c8:2e:18:fb:25:d0,2,12996,0.27,0.49,0.16,22.00,50.00,-0.421,0.000,-0.000,-0.907
ec:62:60:b5:8a:90,2,108,0.42,0.39,0.21,22.00,50.00,-0.164,-0.000,0.000,-0.986
ec:62:60:b7:8f:10,2,13001,0.10,0.24,0.40,22.00,50.00,-0.562,0.000,-0.000,0.827
b0:b2:1c:44:11:18,2,12996,0.09,0.55,0.47,22.00,50.00,-0.942,0.000,-0.000,0.335
c8:2e:18:fb:25:d0,2,12997,0.24,0.00,0.12,22.00,50.00,-0.292,-0.000,0.000,-0.956
ec:62:60:b5:8a:90,2,109,0.43,0.45,0.17,22.00,50.00,-0.026,0.000,-0.000,-1.000
ec:62:60:b7:8f:10,2,13002,0.09,0.23,0.40,22.00,50.00,-0.670,0.000,-0.000,0.742
b0:b2:1c:44:11:18,2,12997,0.11,0.52,0.48,22.00,50.00,-0.979,-0.000,0.000,0.202
c8:2e:18:fb:25:d0,2,12998,0.23,0.55,0.15,22.00,50.00,-0.157,0.000,0.000,-0.988
ec:62:60:b5:8a:90,2,110,0.46,0.46,0.00,22.00,50.00,0.112,0.000,-0.000,-0.994
ec:62:60:b7:8f:10,2,13003,0.15,0.23,0.41,22.00,50.00,-0.767,-0.000,0.000,0.642
b0:b2:1c:44:11:18,2,12998,0.12,0.50,0.54,22.00,50.00,-0.998,0.000,0.000,0.064
c8:2e:18:fb:25:d0,2,12999,0.21,0.57,0.15,22.00,50.00,-0.019,-0.000,-0.000,-1.000
ec:62:60:b5:8a:90,2,111,0.44,0.48,0.15,22.00,50.00,0.248,0.000,0.000,-0.969
ec:62:60:b7:8f:10,2,13004,0.11,0.23,0.46,22.00,50.00,-0.848,-0.000,0.000,0.530
b0:b2:1c:44:11:18,2,12999,0.15,0.53,0.46,22.00,50.00,-0.997,-0.000,-0.000,-0.074
c8:2e:18:fb:25:d0,2,13000,0.32,0.55,0.12,22.00,50.00,0.119,0.000,0.000,-0.993
ec:62:60:b5:8a:90,2,112,0.40,0.48,0.13,22.00,50.00,0.379,-0.000,-0.000,-0.925
ec:62:60:b7:8f:10,2,13005,0.09,0.23,0.38,22.00,50.00,-0.913,-0.000,0.000,0.408
b0:b2:1c:44:11:18,2,13000,0.15,0.53,0.50,22.00,50.00,-0.977,0.000,0.000,-0.211
c8:2e:18:fb:25:d0,2,13001,0.22,0.58,0.17,22.00,50.00,0.255,0.000,-0.000,-0.967
ec:62:60:b5:8a:90,2,113,0.39,0.46,0.15,22.00,50.00,0.503,-0.000,-0.000,-0.864
ec:62:60:b7:8f:10,2,13006,0.08,0.22,0.43,22.00,50.00,-0.960,-0.000,-0.000,0.279
b0:b2:1c:44:11:18,2,13001,0.13,0.53,0.51,22.00,50.00,-0.939,0.000,-0.000,-0.344
c8:2e:18:fb:25:d0,2,13002,0.26,0.61,0.11,22.00,50.00,0.386,0.000,-0.000,-0.923
ec:62:60:b5:8a:90,2,114,0.47,0.53,0.19,22.00,50.00,0.617,-0.000,-0.000,-0.787
ec:62:60:b7:8f:10,2,13007,0.08,0.26,0.38,22.00,50.00,-0.990,-0.000,-0.000,0.144
b0:b2:1c:44:11:18,2,13002,0.16,0.54,0.53,22.00,50.00,-0.883,0.000,-0.000,-0.470
c8:2e:18:fb:25:d0,2,13003,0.38,0.47,0.17,22.00,50.00,0.509,-0.000,0.000,-0.861
ec:62:60:b5:8a:90,2,115,0.43,0.46,0.16,22.00,50.00,0.720,0.000,-0.000,-0.694
ec:62:60:b7:8f:10,2,13008,0.11,0.22,0.40,22.00,50.00,-1.000,-0.000,-0.000,0.005
b0:b2:1c:44:11:18,2,13003,0.11,0.56,0.53,22.00,50.00,-0.810,-0.000,0.000,-0.587
c8:2e:18:fb:25:d0,2,13004,0.23,0.40,0.09,22.00,50.00,0.623,-0.000,0.000,-0.782
ec:62:60:b5:8a:90,2,116,0.40,0.48,0.14,22.00,50.00,0.808,0.000,0.000,-0.589
ec:62:60:b7:8f:10,2,13009,0.08,0.24,0.43,22.00,50.00,-0.991,-0.000,-0.000,-0.133
b0:b2:1c:44:11:18,2,13004,0.00,0.51,0.53,22.00,50.00,-0.721,-0.000,0.000,-0.693
c8:2e:18:fb:25:d0,2,13005,0.28,0.00,0.18,22.00,50.00,0.725,-0.000,0.000,-0.689
ec:62:60:b5:8a:90,2,117,0.46,0.53,0.17,22.00,50.00,0.882,0.000,-0.000,-0.472
ec:62:60:b7:8f:10,2,13010,0.08,0.21,0.40,22.00,50.00,-0.963,-0.000,-0.000,-0.268
b0:b2:1c:44:11:18,2,13005,0.09,0.48,0.50,22.00,50.00,-0.618,-0.000,0.000,-0.786
c8:2e:18:fb:25:d0,2,13006,0.26,0.51,0.16,22.00,50.00,0.813,-0.000,-0.000,-0.582
ec:62:60:b5:8a:90,2,118,0.43,0.53,0.00,22.00,50.00,0.938,0.000,-0.000,-0.345
ec:62:60:b7:8f:10,2,13011,0.10,0.34,0.41,22.00,50.00,-0.917,0.000,-0.000,-0.398
b0:b2:1c:44:11:18,2,13006,0.12,0.58,0.50,22.00,50.00,-0.505,-0.000,-0.000,-0.863
c8:2e:18:fb:25:d0,2,13007,0.25,0.50,0.14,22.00,50.00,0.885,-0.000,-0.000,-0.465
ec:62:60:b5:8a:90,2,119,0.44,0.49,0.17,22.00,50.00,0.977,-0.000,0.000,-0.212
ec:62:60:b7:8f:10,2,13012,0.08,0.23,0.46,22.00,50.00,-0.854,0.000,-0.000,-0.521
b0:b2:1c:44:11:18,2,13007,0.14,0.47,0.47,22.00,50.00,-0.380,-0.000,-0.000,-0.925
c8:2e:18:fb:25:d0,2,13008,0.34,0.57,0.11,22.00,50.00,0.941,-0.000,-0.000,-0.339
ec:62:60:b5:8a:90,2,120,0.43,0.46,0.16,22.00,50.00,0.997,-0.000,0.000,-0.076
ec:62:60:b7:8f:10,2,13013,0.12,0.36,0.37,22.00,50.00,-0.774,0.000,-0.000,-0.633
b0:b2:1c:44:11:18,2,13008,0.09,0.50,0.53,22.00,50.00,-0.249,-0.000,-0.000,-0.968
c8:2e:18:fb:25:d0,2,13009,0.25,0.50,0.18,22.00,50.00,0.979,-0.000,-0.000,-0.206
ec:62:60:b5:8a:90,2,121,0.43,0.48,0.16,22.00,50.00,0.998,-0.000,0.000,0.062
ec:62:60:b7:8f:10,2,13014,0.11,0.24,0.44,22.00,50.00,-0.679,0.000,0.000,-0.734
b0:b2:1c:44:11:18,2,13009,0.11,0.48,0.53,22.00,50.00,-0.113,-0.000,-0.000,-0.994
c8:2e:18:fb:25:d0,2,13010,0.30,0.41,0.17,22.00,50.00,0.998,-0.000,-0.000,-0.069
ec:62:60:b5:8a:90,2,122,0.40,0.45,0.16,22.00,50.00,0.980,0.000,0.000,0.198
ec:62:60:b7:8f:10,2,13015,0.08,0.24,0.42,22.00,50.00,-0.572,-0.000,0.000,-0.820
b0:b2:1c:44:11:18,2,13010,0.00,0.47,0.50,22.00,50.00,0.025,-0.000,-0.000,-1.000
c8:2e:18:fb:25:d0,2,13011,0.23,0.00,0.14,22.00,50.00,0.998,0.000,-0.000,0.069
ec:62:60:b5:8a:90,2,123,0.40,0.53,0.14,22.00,50.00,0.943,0.000,-0.000,0.332
ec:62:60:b7:8f:10,2,13016,0.08,0.25,0.37,22.00,50.00,-0.453,-0.000,-0.000,-0.891
b0:b2:1c:44:11:18,2,13011,0.15,0.54,0.46,22.00,50.00,0.162,0.000,-0.000,-0.987
c8:2e:18:fb:25:d0,2,13012,0.21,0.00,0.14,22.00,50.00,0.979,0.000,-0.000,0.206
ec:62:60:b5:8a:90,2,124,0.41,0.49,0.17,22.00,50.00,0.888,0.000,-0.000,0.459
ec:62:60:b7:8f:10,2,13017,0.08,0.23,0.40,22.00,50.00,-0.325,-0.000,0.000,-0.946
b0:b2:1c:44:11:18,2,13012,0.13,0.53,0.53,22.00,50.00,0.297,0.000,-0.000,-0.955
c8:2e:18:fb:25:d0,2,13013,0.24,0.63,0.12,22.00,50.00,0.940,0.000,-0.000,0.340
ec:62:60:b5:8a:90,2,125,0.36,0.55,0.21,22.00,50.00,0.816,0.000,-0.000,0.578
ec:62:60:b7:8f:10,2,13018,0.09,0.26,0.00,22.00,50.00,-0.192,-0.000,-0.000,-0.981
b0:b2:1c:44:11:18,2,13013,0.00,0.62,0.51,22.00,50.00,0.426,0.000,-0.000,-0.905
c8:2e:18:fb:25:d0,2,13014,0.21,0.52,0.15,22.00,50.00,0.885,0.000,0.000,0.466
ec:62:60:b5:8a:90,2,126,0.41,0.52,0.16,22.00,50.00,0.729,-0.000,0.000,0.684
ec:62:60:b7:8f:10,2,13019,0.08,0.23,0.42,22.00,50.00,-0.055,0.000,0.000,-0.998
b0:b2:1c:44:11:18,2,13014,0.09,0.48,0.47,22.00,50.00,0.547,0.000,0.000,-0.837
c8:2e:18:fb:25:d0,2,13015,0.29,0.50,0.14,22.00,50.00,0.812,-0.000,0.000,0.584
ec:62:60:b5:8a:90,2,127,0.43,0.52,0.19,22.00,50.00,0.627,0.000,-0.000,0.779
ec:62:60:b7:8f:10,2,13020,0.08,0.32,0.00,22.00,50.00,0.083,-0.000,-0.000,-0.997
b0:b2:1c:44:11:18,2,13015,0.12,0.53,0.47,22.00,50.00,0.657,-0.000,0.000,-0.754
c8:2e:18:fb:25:d0,2,13016,0.23,0.44,0.16,22.00,50.00,0.724,-0.000,-0.000,0.690
ec:62:60:b5:8a:90,2,128,0.39,0.51,0.13,22.00,50.00,0.515,0.000,-0.000,0.857
ec:62:60:b7:8f:10,2,13021,0.09,0.28,0.00,22.00,50.00,0.220,0.000,0.000,-0.976
b0:b2:1c:44:11:18,2,13016,0.00,0.53,0.46,22.00,50.00,0.754,-0.000,-0.000,-0.657
c8:2e:18:fb:25:d0,2,13017,0.23,0.59,0.16,22.00,50.00,0.622,-0.000,0.000,0.783
ec:62:60:b5:8a:90,2,129,0.40,0.48,0.09,22.00,50.00,0.391,0.000,-0.000,0.920
ec:62:60:b7:8f:10,2,13022,0.08,0.22,0.39,22.00,50.00,0.352,-0.000,0.000,-0.936
b0:b2:1c:44:11:18,2,13017,0.10,0.45,0.51,22.00,50.00,0.838,-0.000,0.000,-0.546
c8:2e:18:fb:25:d0,2,13018,0.31,0.57,0.14,22.00,50.00,0.508,-0.000,-0.000,0.861
ec:62:60:b5:8a:90,2,130,0.40,0.51,0.13,22.00,50.00,0.261,0.000,-0.000,0.965
ec:62:60:b7:8f:10,2,13023,0.09,0.26,0.00,22.00,50.00,0.478,0.000,0.000,-0.879
b0:b2:1c:44:11:18,2,13018,0.13,0.51,0.44,22.00,50.00,0.905,-0.000,-0.000,-0.426
c8:2e:18:fb:25:d0,2,13019,0.29,0.53,0.17,22.00,50.00,0.385,0.000,0.000,0.923
ec:62:60:b5:8a:90,2,131,0.44,0.49,0.12,22.00,50.00,0.125,0.000,-0.000,0.992
ec:62:60:b7:8f:10,2,13024,0.10,0.27,0.48,22.00,50.00,0.594,-0.000,0.000,-0.804
b0:b2:1c:44:11:18,2,13019,0.06,0.55,0.44,22.00,50.00,0.955,0.000,0.000,-0.297
c8:2e:18:fb:25:d0,2,13020,0.23,0.50,0.17,22.00,50.00,0.253,-0.000,-0.000,0.967
ec:62:60:b5:8a:90,2,132,0.44,0.47,0.14,22.00,50.00,-0.012,0.000,0.000,1.000
ec:62:60:b7:8f:10,2,13025,0.09,0.21,0.00,22.00,50.00,0.699,-0.000,-0.000,-0.715
b0:b2:1c:44:11:18,2,13020,0.12,0.58,0.57,22.00,50.00,0.987,-0.000,-0.000,-0.163
c8:2e:18:fb:25:d0,2,13021,0.20,0.45,0.17,22.00,50.00,0.118,0.000,0.000,0.993
ec:62:60:b5:8a:90,2,133,0.41,0.48,0.00,22.00,50.00,-0.150,0.000,-0.000,0.989
ec:62:60:b7:8f:10,2,13026,0.10,0.23,0.46,22.00,50.00,0.791,0.000,0.000,-0.612
b0:b2:1c:44:11:18,2,13021,0.00,0.51,0.49,22.00,50.00,1.000,0.000,0.000,-0.025
c8:2e:18:fb:25:d0,2,13022,0.25,0.00,0.16,22.00,50.00,-0.020,-0.000,0.000,1.000
ec:62:60:b5:8a:90,2,134,0.40,0.47,0.00,22.00,50.00,-0.285,-0.000,-0.000,0.959
ec:62:60:b7:8f:10,2,13027,0.08,0.23,0.00,22.00,50.00,0.868,0.000,0.000,-0.497
b0:b2:1c:44:11:18,2,13022,0.12,0.56,0.51,22.00,50.00,0.994,-0.000,0.000,0.113
c8:2e:18:fb:25:d0,2,13023,0.24,0.45,0.18,22.00,50.00,-0.157,0.000,0.000,0.988
ec:62:60:b5:8a:90,2,135,0.42,0.44,0.00,22.00,50.00,-0.414,0.000,0.000,0.910
ec:62:60:b7:8f:10,2,13028,0.09,0.19,0.38,22.00,50.00,0.928,-0.000,-0.000,-0.373
b0:b2:1c:44:11:18,2,13023,0.00,0.47,0.48,22.00,50.00,0.969,0.000,0.000,0.249
c8:2e:18:fb:25:d0,2,13024,0.22,0.54,0.13,22.00,50.00,-0.292,-0.000,0.000,0.956
ec:62:60:b5:8a:90,2,136,0.42,0.49,0.10,22.00,50.00,-0.536,0.000,0.000,0.844
ec:62:60:b7:8f:10,2,13029,0.10,0.18,0.44,22.00,50.00,0.970,0.000,-0.000,-0.241
b0:b2:1c:44:11:18,2,13024,0.16,0.50,0.49,22.00,50.00,0.925,-0.000,0.000,0.380
I (621196) Mesh: Mesh level: 1, Connected nodes: 5
c8:2e:18:fb:25:d0,2,13025,0.24,0.57,0.17,22.00,50.00,-0.421,-0.000,-0.000,0.907
ec:62:60:b5:8a:90,2,137,0.38,0.49,0.16,22.00,50.00,-0.647,0.000,-0.000,0.762
ec:62:60:b7:8f:10,2,13030,0.08,0.20,0.41,22.00,50.00,0.994,-0.000,0.000,-0.105
b0:b2:1c:44:11:18,2,13025,0.08,0.47,0.45,22.00,50.00,0.864,-0.000,-0.000,0.504
c8:2e:18:fb:25:d0,2,13026,0.22,0.55,0.16,22.00,50.00,-0.542,0.000,0.000,0.840
ec:62:60:b5:8a:90,2,138,0.32,0.46,0.00,22.00,50.00,-0.746,-0.000,0.000,0.666
ec:62:60:b7:8f:10,2,13031,0.08,0.21,0.38,22.00,50.00,0.999,-0.000,0.000,0.034
b0:b2:1c:44:11:18,2,13026,0.00,0.64,0.49,22.00,50.00,0.786,0.000,0.000,0.618
c8:2e:18:fb:25:d0,2,13027,0.22,0.55,0.18,22.00,50.00,-0.653,0.000,0.000,0.757
ec:62:60:b5:8a:90,2,139,0.43,0.53,0.16,22.00,50.00,-0.831,-0.000,0.000,0.557
ec:62:60:b7:8f:10,2,13032,0.09,0.22,0.42,22.00,50.00,0.985,-0.000,0.000,0.171
b0:b2:1c:44:11:18,2,13027,0.10,0.59,0.49,22.00,50.00,0.693,0.000,0.000,0.721
c8:2e:18:fb:25:d0,2,13028,0.21,0.52,0.15,22.00,50.00,-0.751,-0.000,-0.000,0.660
ec:62:60:b5:8a:90,2,140,0.44,0.45,0.00,22.00,50.00,-0.899,0.000,0.000,0.437
ec:62:60:b7:8f:10,2,13033,0.09,0.24,0.39,22.00,50.00,0.953,0.000,0.000,0.304
b0:b2:1c:44:11:18,2,13028,0.11,0.60,0.49,22.00,50.00,0.588,-0.000,-0.000,0.809
c8:2e:18:fb:25:d0,2,13029,0.24,0.00,0.16,22.00,50.00,-0.835,0.001,-0.000,0.550
ec:62:60:b5:8a:90,2,141,0.48,0.52,0.00,22.00,50.00,-0.951,0.000,-0.000,0.309
ec:62:60:b7:8f:10,2,13034,0.08,0.30,0.40,22.00,50.00,0.901,-0.000,-0.000,0.433
b0:b2:1c:44:11:18,2,13029,0.00,0.48,0.51,22.00,50.00,0.471,0.001,-0.000,0.882
c8:2e:18:fb:25:d0,2,13030,0.31,0.58,0.14,22.00,50.00,-0.903,-0.000,0.000,0.430
ec:62:60:b5:8a:90,2,142,0.46,0.51,0.00,22.00,50.00,-0.985,0.000,-0.000,0.175
ec:62:60:b7:8f:10,2,13035,0.10,0.22,0.41,22.00,50.00,0.833,-0.000,0.000,0.553
b0:b2:1c:44:11:18,2,13030,0.14,0.46,0.52,22.00,50.00,0.344,-0.000,0.000,0.939
c8:2e:18:fb:25:d0,2,13031,0.19,0.50,0.16,22.00,50.00,-0.953,-0.000,0.000,0.302
ec:62:60:b5:8a:90,2,143,0.40,0.53,0.16,22.00,50.00,-0.999,-0.000,-0.000,0.037
ec:62:60:b7:8f:10,2,13036,0.09,0.24,0.00,22.00,50.00,0.749,0.000,-0.000,0.663
b0:b2:1c:44:11:18,2,13031,0.09,0.53,0.48,22.00,50.00,0.211,-0.000,0.000,0.977
c8:2e:18:fb:25:d0,2,13032,0.24,0.53,0.20,22.00,50.00,-0.986,-0.000,0.000,0.168
ec:62:60:b5:8a:90,2,144,0.41,0.47,0.00,22.00,50.00,-0.995,0.000,0.000,-0.100
ec:62:60:b7:8f:10,2,13037,0.10,0.31,0.42,22.00,50.00,0.651,0.000,0.000,0.759
b0:b2:1c:44:11:18,2,13032,0.11,0.61,0.43,22.00,50.00,0.074,-0.000,0.000,0.997
c8:2e:18:fb:25:d0,2,13033,0.21,0.00,0.16,22.00,50.00,-1.000,0.000,0.000,0.030
ec:62:60:b5:8a:90,2,145,0.42,0.46,0.12,22.00,50.00,-0.971,-0.000,-0.000,-0.237
ec:62:60:b7:8f:10,2,13038,0.09,0.31,0.00,22.00,50.00,0.540,-0.000,-0.000,0.842
b0:b2:1c:44:11:18,2,13033,0.13,0.56,0.48,22.00,50.00,-0.063,0.000,0.000,0.998
c8:2e:18:fb:25:d0,2,13034,0.25,0.46,0.20,22.00,50.00,-0.994,-0.000,-0.000,-0.108
ec:62:60:b5:8a:90,2,146,0.42,0.50,0.16,22.00,50.00,-0.930,0.000,-0.000,-0.368
ec:62:60:b7:8f:10,2,13039,0.08,0.25,0.44,22.00,50.00,0.418,0.000,0.000,0.908
b0:b2:1c:44:11:18,2,13034,0.12,0.52,0.51,22.00,50.00,-0.200,-0.000,-0.000,0.980
c8:2e:18:fb:25:d0,2,13035,0.23,0.64,0.16,22.00,50.00,-0.970,-0.000,0.000,-0.244
ec:62:60:b5:8a:90,2,147,0.38,0.47,0.13,22.00,50.00,-0.870,-0.000,0.000,-0.493
ec:62:60:b7:8f:10,2,13040,0.07,0.28,0.36,22.00,50.00,0.289,-0.000,0.000,0.957
b0:b2:1c:44:11:18,2,13035,0.08,0.65,0.47,22.00,50.00,-0.333,-0.000,0.000,0.943
c8:2e:18:fb:25:d0,2,13036,0.35,0.45,0.13,22.00,50.00,-0.927,0.000,-0.000,-0.375
ec:62:60:b5:8a:90,2,148,0.45,0.47,0.15,22.00,50.00,-0.794,-0.000,0.000,-0.608
ec:62:60:b7:8f:10,2,13041,0.09,0.30,0.45,22.00,50.00,0.155,0.000,0.000,0.988
b0:b2:1c:44:11:18,2,13036,0.13,0.43,0.49,22.00,50.00,-0.460,0.000,-0.000,0.888
c8:2e:18:fb:25:d0,2,13037,0.22,0.53,0.18,22.00,50.00,-0.866,0.000,0.000,-0.500
ec:62:60:b5:8a:90,2,149,0.45,0.46,0.15,22.00,50.00,-0.703,-0.000,0.000,-0.711
ec:62:60:b7:8f:10,2,13042,0.06,0.24,0.52,22.00,50.00,0.017,0.000,-0.000,1.000
b0:b2:1c:44:11:18,2,13037,0.00,0.46,0.55,22.00,50.00,-0.578,0.000,0.000,0.816
c8:2e:18:fb:25:d0,2,13038,0.26,0.48,0.09,22.00,50.00,-0.789,-0.000,-0.000,-0.614
ec:62:60:b5:8a:90,2,150,0.46,0.46,0.17,22.00,50.00,-0.598,0.000,0.000,-0.802
ec:62:60:b7:8f:10,2,13043,0.07,0.25,0.42,22.00,50.00,-0.121,0.000,-0.000,0.993
b0:b2:1c:44:11:18,2,13038,0.09,0.52,0.51,22.00,50.00,-0.685,-0.000,-0.000,0.729
c8:2e:18:fb:25:d0,2,13039,0.25,0.50,0.16,22.00,50.00,-0.697,0.000,0.000,-0.717
ec:62:60:b5:8a:90,2,151,0.39,0.53,0.00,22.00,50.00,-0.482,-0.000,-0.000,-0.876
ec:62:60:b7:8f:10,2,13044,0.09,0.23,0.39,22.00,50.00,-0.256,-0.000,0.000,0.967
b0:b2:1c:44:11:18,2,13039,0.12,0.58,0.51,22.00,50.00,-0.779,0.000,0.000,0.627
c8:2e:18:fb:25:d0,2,13040,0.24,0.43,0.17,22.00,50.00,-0.592,-0.000,0.000,-0.806
ec:62:60:b5:8a:90,2,152,0.39,0.49,0.13,22.00,50.00,-0.357,0.000,-0.000,-0.934
ec:62:60:b7:8f:10,2,13045,0.08,0.20,0.00,22.00,50.00,-0.387,-0.000,0.000,0.922
b0:b2:1c:44:11:18,2,13040,0.13,0.50,0.49,22.00,50.00,-0.858,-0.000,0.000,0.514
c8:2e:18:fb:25:d0,2,13041,0.25,0.46,0.18,22.00,50.00,-0.474,0.000,0.000,-0.880
ec:62:60:b5:8a:90,2,153,0.40,0.50,0.00,22.00,50.00,-0.224,-0.000,-0.000,-0.975
ec:62:60:b7:8f:10,2,13046,0.14,0.24,0.39,22.00,50.00,-0.511,0.000,-0.000,0.860
b0:b2:1c:44:11:18,2,13041,0.11,0.41,0.53,22.00,50.00,-0.920,0.000,0.000,0.391
c8:2e:18:fb:25:d0,2,13042,0.20,0.52,0.13,22.00,50.00,-0.349,0.000,-0.000,-0.937
ec:62:60:b5:8a:90,2,154,0.45,0.49,0.19,22.00,50.00,-0.088,-0.000,-0.000,-0.996
ec:62:60:b7:8f:10,2,13047,0.08,0.30,0.37,22.00,50.00,-0.624,-0.000,-0.000,0.781
b0:b2:1c:44:11:18,2,13042,0.10,0.58,0.48,22.00,50.00,-0.966,0.000,-0.000,0.260
c8:2e:18:fb:25:d0,2,13043,0.23,0.00,0.10,22.00,50.00,-0.216,0.000,-0.000,-0.976
ec:62:60:b5:8a:90,2,155,0.43,0.48,0.19,22.00,50.00,0.050,0.000,-0.000,-0.999
ec:62:60:b7:8f:10,2,13048,0.10,0.29,0.00,22.00,50.00,-0.727,-0.000,-0.000,0.687
b0:b2:1c:44:11:18,2,13043,0.08,0.54,0.50,22.00,50.00,-0.992,0.000,-0.000,0.125
c8:2e:18:fb:25:d0,2,13044,0.24,0.70,0.15,22.00,50.00,-0.080,-0.000,0.000,-0.997
ec:62:60:b5:8a:90,2,156,0.42,0.53,0.20,22.00,50.00,0.187,-0.000,-0.000,-0.982
ec:62:60:b7:8f:10,2,13049,0.08,0.23,0.44,22.00,50.00,-0.814,-0.000,0.000,0.580
b0:b2:1c:44:11:18,2,13044,0.11,0.61,0.48,22.00,50.00,-1.000,-0.000,0.000,-0.013
c8:2e:18:fb:25:d0,2,13045,0.29,0.58,0.13,22.00,50.00,0.058,-0.000,0.000,-0.998
ec:62:60:b5:8a:90,2,157,0.40,0.46,0.14,22.00,50.00,0.321,0.000,0.000,-0.947
ec:62:60:b7:8f:10,2,13050,0.08,0.20,0.40,22.00,50.00,-0.886,0.000,0.000,0.463
b0:b2:1c:44:11:18,2,13045,0.09,0.49,0.49,22.00,50.00,-0.989,-0.000,0.000,-0.151
c8:2e:18:fb:25:d0,2,13046,0.21,0.61,0.18,22.00,50.00,0.195,0.000,-0.000,-0.981
ec:62:60:b5:8a:90,2,158,0.41,0.44,0.00,22.00,50.00,0.448,-0.000,-0.000,-0.894
ec:62:60:b7:8f:10,2,13051,0.07,0.23,0.42,22.00,50.00,-0.942,0.000,-0.000,0.336
b0:b2:1c:44:11:18,2,13046,0.11,0.57,0.51,22.00,50.00,-0.958,0.000,-0.000,-0.285
c8:2e:18:fb:25:d0,2,13047,0.23,0.46,0.17,22.00,50.00,0.328,-0.000,-0.000,-0.945
ec:62:60:b5:8a:90,2,159,0.40,0.50,0.00,22.00,50.00,0.568,-0.000,0.000,-0.823
ec:62:60:b7:8f:10,2,13052,0.11,0.26,0.41,22.00,50.00,-0.979,0.000,0.000,0.204
b0:b2:1c:44:11:18,2,13047,0.12,0.61,0.47,22.00,50.00,-0.910,-0.000,-0.000,-0.415
c8:2e:18:fb:25:d0,2,13048,0.19,0.72,0.18,22.00,50.00,0.455,-0.000,-0.000,-0.890
ec:62:60:b5:8a:90,2,160,0.42,0.47,0.16,22.00,50.00,0.675,-0.000,0.000,-0.738
ec:62:60:b7:8f:10,2,13053,0.08,0.24,0.00,22.00,50.00,-0.998,0.000,0.000,0.067
b0:b2:1c:44:11:18,2,13048,0.09,0.53,0.52,22.00,50.00,-0.844,-0.000,-0.000,-0.537
c8:2e:18:fb:25:d0,2,13049,0.24,0.59,0.18,22.00,50.00,0.573,-0.000,0.000,-0.819
ec:62:60:b5:8a:90,2,161,0.42,0.48,0.13,22.00,50.00,0.771,0.000,-0.000,-0.637
ec:62:60:b7:8f:10,2,13054,0.09,0.24,0.33,22.00,50.00,-0.997,-0.000,0.000,-0.071
